Epoch,G_Loss,D_Loss,Val_PSNR,Val_SSIM,Val_IFC,Set5_PSNR,Set5_SSIM,Set5_IFC,Set14_PSNR,Set14_SSIM,Set14_IFC
727,0.004687,0.647839,30.9046,0.862082,2.559114,27.3831,0.800806,2.680811,24.3775,0.669830,2.706068
728,0.004558,0.809871,31.1780,0.870058,2.559883,27.5388,0.810217,2.681111,24.4917,0.679165,2.708032
729,0.004656,0.590347,30.9663,0.865124,2.559094,27.3779,0.804061,2.680817,24.3773,0.672139,2.706334
730,0.004589,0.747315,31.1620,0.868041,2.560920,27.5179,0.807997,2.682383,24.4837,0.677952,2.709602
731,0.004644,0.701163,31.1286,0.868722,2.559407,27.4260,0.806404,2.680453,24.4293,0.676832,2.707129
732,0.004599,0.650913,31.1439,0.868539,2.559035,27.4828,0.807495,2.680411,24.4656,0.677692,2.707939
733,0.004590,0.698712,30.8216,0.860548,2.555909,27.1955,0.794726,2.677762,24.2530,0.664601,2.701142
734,0.004590,0.690867,31.1267,0.869232,2.558053,27.4340,0.807094,2.679954,24.4248,0.676449,2.705695
735,0.004533,0.697879,31.2321,0.870503,2.561245,27.5689,0.811326,2.682326,24.5228,0.681135,2.710522
736,0.004548,0.691630,31.1885,0.869545,2.560431,27.5308,0.809205,2.681706,24.4985,0.679715,2.709987
737,0.004546,0.700285,31.1292,0.869016,2.560319,27.4889,0.808144,2.681897,24.4724,0.677911,2.708426
738,0.004555,0.732442,31.0603,0.865676,2.559783,27.4762,0.806207,2.681577,24.4632,0.675794,2.708439
739,0.004602,0.671155,31.1439,0.868282,2.560258,27.4934,0.807394,2.681734,24.4699,0.677633,2.708867
740,0.004588,0.718908,31.0436,0.867329,2.560983,27.5251,0.807693,2.682295,24.4805,0.677289,2.709764
741,0.004571,0.698164,31.2886,0.871774,2.563365,27.6970,0.813636,2.683836,24.5943,0.683637,2.714251
742,0.004569,0.695587,31.0698,0.866278,2.558702,27.4379,0.805376,2.680493,24.4016,0.673575,2.706605
743,0.004576,0.725298,31.0741,0.868622,2.559959,27.4604,0.806822,2.680816,24.4629,0.677492,2.709307
744,0.004639,0.618611,31.1751,0.868244,2.560416,27.5481,0.808485,2.681881,24.4968,0.677315,2.709435
745,0.004592,0.680450,31.2438,0.872171,2.560661,27.6060,0.812449,2.681640,24.5445,0.682427,2.710091
746,0.004612,0.690864,31.2835,0.872756,2.560837,27.5939,0.812575,2.681718,24.5383,0.682983,2.710599
747,0.004656,0.597465,31.1636,0.869556,2.557931,27.4722,0.808033,2.679546,24.4679,0.677610,2.704984
748,0.004606,0.639983,31.2252,0.870575,2.560574,27.5536,0.809917,2.681546,24.5113,0.679800,2.709782
749,0.004542,0.693619,31.1013,0.867437,2.558260,27.4278,0.805411,2.679883,24.4262,0.674792,2.705618
750,0.004606,0.611129,31.0984,0.867674,2.558315,27.4647,0.806935,2.680106,24.4520,0.676959,2.706353
751,0.004579,0.666962,31.1799,0.869802,2.558995,27.4690,0.808450,2.680350,24.4598,0.678161,2.707613
752,0.004610,0.609470,31.0577,0.867620,2.556680,27.3167,0.804260,2.678410,24.3509,0.673155,2.703099
753,0.004638,0.627777,31.1091,0.868787,2.555182,27.3477,0.807246,2.678044,24.3518,0.674216,2.700794
754,0.004596,0.640136,31.2105,0.872280,2.561538,27.5764,0.813217,2.682639,24.5261,0.682971,2.710668
755,0.004554,0.703170,31.1803,0.870758,2.557375,27.4304,0.808667,2.679730,24.4070,0.677386,2.703945
756,0.004563,0.676418,31.2782,0.871006,2.563883,27.6801,0.813171,2.684081,24.5947,0.683480,2.715084
757,0.004625,0.630428,31.0505,0.865938,2.558745,27.4216,0.805592,2.680286,24.3923,0.673191,2.706200
758,0.004605,0.611510,31.2032,0.869475,2.561793,27.5743,0.809751,2.682632,24.5225,0.679937,2.711925
759,0.004559,0.732029,31.0807,0.867935,2.555693,27.3025,0.805622,2.678347,24.3319,0.671989,2.701192
760,0.004586,0.651386,31.0867,0.866266,2.561604,27.5135,0.805787,2.682251,24.4801,0.675981,2.710770
761,0.004578,0.622961,31.1767,0.870799,2.558956,27.4844,0.810910,2.680538,24.4550,0.679212,2.707146
762,0.004564,0.673952,31.2712,0.872982,2.559596,27.5252,0.812755,2.681149,24.4824,0.681507,2.707898
763,0.004584,0.659764,31.0769,0.867443,2.556461,27.3543,0.806253,2.678953,24.3557,0.673177,2.702648
764,0.004602,0.655364,31.2856,0.873873,2.557764,27.5533,0.814627,2.680161,24.4825,0.682901,2.705891
765,0.004576,0.696077,31.0483,0.866531,2.558187,27.3499,0.803417,2.679633,24.3803,0.673435,2.705551
766,0.004529,0.718075,31.2188,0.872649,2.559012,27.5349,0.812914,2.681256,24.4647,0.680840,2.706531
767,0.004585,0.597389,31.0602,0.865252,2.559766,27.4109,0.802336,2.681279,24.4072,0.671688,2.707782
768,0.004682,0.579826,31.4278,0.878073,2.558637,27.6324,0.818920,2.680782,24.5486,0.688691,2.706961
769,0.004668,0.593372,31.1976,0.870824,2.559080,27.4778,0.808675,2.680854,24.4587,0.678284,2.707297
770,0.004621,0.610198,31.3260,0.873594,2.560738,27.6456,0.815206,2.681889,24.5676,0.684398,2.710351
771,0.004641,0.611554,31.1971,0.870386,2.559681,27.4945,0.809608,2.681264,24.4523,0.678107,2.707695
772,0.004571,0.632120,31.0724,0.866930,2.558340,27.3621,0.804251,2.679998,24.3790,0.673881,2.705440
773,0.004577,0.721053,31.0652,0.867870,2.558198,27.3749,0.804624,2.680033,24.3873,0.674155,2.705129
774,0.004622,0.602308,31.1689,0.869936,2.558626,27.4896,0.809463,2.680437,24.4455,0.678384,2.706574
775,0.004637,0.594768,30.9000,0.863090,2.555073,27.1964,0.796788,2.677073,24.2706,0.667250,2.700352
776,0.004600,0.629627,30.9350,0.863279,2.557172,27.3044,0.799614,2.679119,24.3482,0.670222,2.704002
777,0.004614,0.704418,31.3916,0.875507,2.562006,27.7543,0.818696,2.683334,24.6276,0.688596,2.712664
778,0.004604,0.643116,31.2193,0.871745,2.558550,27.4582,0.810574,2.679829,24.4419,0.679436,2.706493
779,0.004585,0.657716,31.0664,0.865966,2.559879,27.4721,0.805090,2.681026,24.4525,0.674771,2.708152
780,0.004538,0.679438,31.1110,0.868276,2.559809,27.4823,0.807104,2.681291,24.4426,0.676295,2.708126
781,0.004538,0.677885,31.1182,0.868423,2.559014,27.4576,0.805902,2.680585,24.4381,0.675705,2.706846
782,0.004570,0.627484,31.1044,0.868067,2.558546,27.4445,0.806787,2.680503,24.4218,0.675491,2.706049
783,0.004522,0.728198,31.0556,0.866297,2.559351,27.4405,0.804907,2.680963,24.4286,0.673832,2.707565
784,0.004536,0.693297,31.2206,0.870559,2.562811,27.6723,0.813357,2.684446,24.5697,0.682438,2.713290
785,0.004553,0.681276,31.1196,0.869359,2.558389,27.4427,0.807889,2.680464,24.4134,0.676728,2.706075
786,0.004610,0.610255,31.1479,0.868918,2.559521,27.4701,0.807495,2.680865,24.4362,0.676338,2.707577
787,0.004551,0.631125,31.0986,0.866950,2.560238,27.4798,0.806880,2.681953,24.4387,0.675270,2.708407
788,0.004516,0.709273,31.1450,0.868492,2.560771,27.5023,0.807730,2.682057,24.4693,0.677235,2.709463
789,0.004519,0.708111,31.2364,0.871668,2.560487,27.5737,0.811781,2.681878,24.5255,0.681495,2.709622
790,0.004550,0.622975,31.3151,0.872786,2.561591,27.6308,0.814026,2.682807,24.5589,0.683568,2.711153
791,0.004595,0.598735,31.0457,0.866832,2.556426,27.2970,0.803962,2.678900,24.3237,0.672040,2.702209
792,0.004562,0.697202,31.2219,0.870826,2.560145,27.5591,0.810530,2.681550,24.5056,0.680481,2.708850
793,0.004497,0.751975,31.1138,0.867028,2.560218,27.4842,0.805957,2.681649,24.4506,0.675634,2.708559
794,0.004493,0.748119,31.1380,0.869699,2.557601,27.4390,0.807861,2.679462,24.4243,0.677730,2.705014
795,0.004486,0.705073,31.0507,0.865899,2.558571,27.3693,0.802646,2.680019,24.3755,0.672266,2.705215
796,0.004533,0.656194,31.0167,0.865222,2.559928,27.4635,0.804513,2.681445,24.4392,0.673858,2.708520
797,0.004561,0.691079,31.0519,0.865862,2.558458,27.3886,0.803663,2.680322,24.3785,0.672577,2.705529
798,0.004516,0.664689,31.1546,0.868879,2.559694,27.4858,0.808054,2.681040,24.4443,0.676885,2.707801
799,0.004498,0.693151,31.1828,0.870045,2.558679,27.4394,0.807764,2.679977,24.4273,0.677468,2.705851
800,0.004483,0.677619,31.2228,0.870941,2.560869,27.5690,0.811826,2.682179,24.5147,0.681403,2.710556
801,0.004489,0.742483,31.1363,0.868492,2.558974,27.4403,0.806922,2.680554,24.4220,0.675853,2.706685
802,0.004489,0.713594,31.0277,0.865907,2.557948,27.3800,0.805140,2.679675,24.3914,0.673691,2.705249
803,0.004491,0.763162,30.9068,0.862871,2.556750,27.3082,0.800127,2.679032,24.3358,0.668996,2.703380
804,0.004515,0.700338,31.0864,0.866923,2.559715,27.4556,0.806527,2.681105,24.4465,0.675108,2.707766
805,0.004520,0.742722,31.0999,0.867252,2.559065,27.4351,0.806608,2.680621,24.4168,0.674678,2.706685
806,0.004457,0.685215,30.9923,0.867823,2.556584,27.3548,0.805609,2.678576,24.3681,0.673900,2.703366
807,0.004501,0.685472,31.1313,0.869576,2.557910,27.4625,0.809430,2.679694,24.4448,0.677702,2.705882
808,0.004518,0.671584,31.1024,0.867795,2.558991,27.5073,0.809206,2.680975,24.4532,0.676754,2.707557
809,0.004473,0.765567,31.0022,0.865047,2.559275,27.3989,0.803035,2.680658,24.3939,0.672091,2.706690
810,0.004461,0.724795,31.0095,0.864976,2.558745,27.3890,0.802803,2.679990,24.3994,0.672700,2.706634
811,0.004504,0.668261,31.1603,0.871374,2.556091,27.3780,0.810027,2.678475,24.3673,0.677538,2.701840
812,0.004490,0.738335,31.1116,0.868066,2.559393,27.4242,0.806892,2.680831,24.4143,0.675719,2.707394
813,0.004471,0.726105,31.2391,0.871033,2.561368,27.5825,0.812554,2.682424,24.5173,0.680866,2.710425
814,0.004488,0.707137,31.1868,0.871126,2.557932,27.4413,0.810020,2.679590,24.4238,0.678558,2.705114
815,0.004459,0.683854,30.9703,0.865344,2.555472,27.3059,0.803931,2.678032,24.3128,0.670447,2.701084
816,0.004484,0.685853,31.1644,0.869844,2.558562,27.4834,0.810306,2.680329,24.4426,0.677638,2.706197
817,0.004439,0.701598,31.1721,0.870075,2.558168,27.4783,0.810202,2.680310,24.4375,0.677714,2.705814
818,0.004445,0.701223,30.9891,0.865404,2.555933,27.2876,0.802360,2.678372,24.3300,0.671388,2.702291
819,0.004441,0.715182,31.0767,0.867661,2.556841,27.3446,0.805361,2.678983,24.3626,0.673586,2.703317
820,0.004479,0.658487,31.1133,0.868649,2.557153,27.3812,0.807043,2.679086,24.3851,0.675359,2.704193
821,0.004444,0.693757,31.1805,0.869922,2.559448,27.4986,0.809834,2.681050,24.4622,0.678258,2.707764
822,0.004450,0.705033,30.9933,0.864719,2.557370,27.2825,0.800825,2.678687,24.3395,0.670303,2.704060
823,0.004452,0.740778,31.0125,0.866007,2.555947,27.2445,0.801526,2.677681,24.3156,0.670995,2.701494
824,0.004465,0.715690,31.0758,0.867178,2.557664,27.3886,0.805225,2.679723,24.3845,0.674034,2.704266
825,0.004485,0.644165,31.1806,0.869649,2.559674,27.5009,0.809571,2.681127,24.4618,0.678202,2.708067
826,0.004433,0.671863,31.0820,0.866991,2.557956,27.4095,0.806056,2.680010,24.3990,0.674530,2.705424
827,0.004444,0.704150,31.1185,0.867762,2.560213,27.4938,0.808080,2.681600,24.4550,0.676000,2.708634
828,0.004421,0.702416,31.1078,0.868426,2.559535,27.4706,0.807894,2.681005,24.4413,0.676812,2.707485
829,0.004423,0.719462,31.0770,0.867624,2.557250,27.3803,0.805669,2.679248,24.3922,0.674636,2.704414
830,0.004455,0.739270,31.0445,0.866296,2.557747,27.3828,0.805159,2.679655,24.3845,0.673043,2.704849
831,0.004410,0.688766,31.1474,0.869364,2.557496,27.4211,0.808392,2.679433,24.4072,0.676304,2.704419
832,0.004412,0.714411,31.1115,0.869071,2.557218,27.3808,0.807533,2.679372,24.3744,0.675439,2.704255
833,0.004400,0.743000,31.2110,0.870338,2.560581,27.5305,0.810486,2.681757,24.4886,0.679485,2.709493
834,0.004393,0.731039,31.1352,0.869060,2.558624,27.4366,0.807444,2.680203,24.4215,0.676439,2.706478
835,0.004413,0.711825,31.1642,0.869749,2.558184,27.4336,0.808492,2.679932,24.4221,0.677157,2.705339
836,0.004418,0.693838,31.1283,0.868762,2.557999,27.4309,0.807949,2.680267,24.4161,0.676401,2.705603
837,0.004423,0.696228,31.0929,0.867396,2.558698,27.4098,0.805315,2.680168,24.4048,0.674314,2.706154
838,0.004394,0.699284,31.1062,0.868058,2.558623,27.4336,0.808092,2.680783,24.4040,0.675389,2.706198
839,0.004420,0.709826,31.1521,0.869078,2.559664,27.4795,0.808770,2.681078,24.4545,0.677660,2.707887
840,0.004411,0.733294,30.9573,0.863839,2.556336,27.2879,0.800708,2.678750,24.3179,0.669044,2.702414
841,0.004404,0.693030,31.1264,0.869276,2.557474,27.4346,0.808855,2.679619,24.4158,0.676960,2.704819
842,0.004408,0.714164,31.2454,0.871955,2.559773,27.5150,0.811806,2.681080,24.4795,0.680782,2.707935
843,0.004397,0.723966,31.1082,0.868239,2.558571,27.4045,0.807176,2.680437,24.3884,0.675064,2.705398
844,0.004408,0.689656,31.1394,0.869335,2.557396,27.3902,0.807910,2.679449,24.3840,0.675919,2.704164
845,0.004403,0.733855,31.0214,0.866849,2.556723,27.3586,0.805591,2.679078,24.3594,0.673129,2.703102
846,0.004407,0.750117,31.0708,0.866593,2.558749,27.4090,0.804948,2.680383,24.4053,0.674033,2.706718
847,0.004367,0.771915,31.1349,0.868719,2.559443,27.4573,0.807868,2.680807,24.4385,0.676621,2.707520
848,0.004374,0.717951,31.1972,0.870625,2.558424,27.4718,0.810319,2.680367,24.4361,0.678368,2.705990
849,0.004362,0.750440,31.1750,0.869805,2.559108,27.4691,0.809156,2.680744,24.4479,0.677868,2.707244
850,0.004359,0.763117,31.2158,0.871769,2.558786,27.5088,0.811724,2.680545,24.4635,0.680292,2.706682
851,0.004383,0.701630,31.0882,0.867964,2.556947,27.3638,0.806159,2.679135,24.3667,0.674260,2.703807
852,0.004369,0.722276,31.0906,0.867333,2.558258,27.4252,0.807065,2.680289,24.3974,0.674535,2.705645
853,0.004388,0.729589,31.1866,0.869872,2.559933,27.4833,0.809341,2.681218,24.4572,0.678140,2.708519
854,0.004344,0.740380,31.0052,0.865224,2.557439,27.3197,0.802708,2.679229,24.3395,0.670821,2.703826
855,0.004353,0.712597,31.1170,0.868579,2.557805,27.3943,0.806745,2.679693,24.3932,0.675441,2.704902
856,0.004372,0.749668,30.9999,0.865194,2.557076,27.3248,0.802874,2.679109,24.3395,0.671005,2.703556
857,0.004351,0.742789,31.1094,0.868419,2.557873,27.4045,0.806974,2.679934,24.3882,0.675135,2.704915
858,0.004368,0.685805,31.0258,0.865185,2.558192,27.3769,0.803644,2.680023,24.3802,0.672234,2.705426
859,0.004353,0.711600,31.0765,0.867093,2.557869,27.3609,0.804783,2.679571,24.3709,0.673635,2.704929
860,0.004324,0.723944,31.0807,0.867286,2.558170,27.3920,0.805976,2.680090,24.3865,0.674157,2.705436
861,0.004346,0.686955,31.0033,0.865775,2.555770,27.2942,0.802876,2.678265,24.3178,0.671015,2.701509
862,0.004359,0.731967,31.2298,0.870981,2.560795,27.5690,0.811954,2.682421,24.4971,0.680333,2.709765
863,0.004364,0.789446,31.1077,0.867967,2.558446,27.4084,0.806768,2.680274,24.4004,0.675322,2.705992
864,0.004334,0.703756,31.0483,0.866359,2.557447,27.3661,0.804808,2.679613,24.3664,0.672775,2.704465
865,0.004335,0.670788,31.0287,0.866152,2.557062,27.3270,0.804517,2.679411,24.3411,0.672178,2.703256
866,0.004321,0.744343,31.0178,0.865680,2.557754,27.3683,0.804066,2.679767,24.3675,0.672124,2.704693
867,0.004358,0.684632,31.1627,0.869555,2.558528,27.4407,0.808694,2.680430,24.4193,0.676829,2.706095
868,0.004340,0.745440,31.1464,0.869249,2.558584,27.4617,0.808547,2.680665,24.4302,0.676850,2.706263
869,0.004333,0.731493,30.9948,0.865740,2.554783,27.2491,0.802919,2.677514,24.2727,0.669095,2.699101
870,0.004329,0.706988,31.1460,0.868694,2.559330,27.4546,0.808169,2.680866,24.4353,0.676456,2.707301
871,0.004317,0.687280,31.1354,0.869024,2.558513,27.4314,0.808055,2.680529,24.4077,0.676191,2.706012
872,0.004332,0.737351,31.0550,0.866981,2.557334,27.3577,0.804682,2.679150,24.3730,0.673529,2.704591
873,0.004317,0.733280,31.1002,0.868132,2.557364,27.3830,0.806166,2.679325,24.3772,0.674082,2.704067
874,0.004302,0.695462,31.1103,0.868056,2.558238,27.3953,0.806564,2.680158,24.3863,0.674571,2.705482
875,0.004300,0.770099,31.0366,0.866275,2.557565,27.3350,0.803929,2.679420,24.3493,0.672149,2.704445
876,0.004304,0.729724,31.1033,0.868438,2.557686,27.3984,0.807188,2.679757,24.3907,0.675362,2.705067
877,0.004291,0.726686,31.1114,0.868415,2.558192,27.4001,0.807202,2.680014,24.3956,0.675679,2.705646
878,0.004296,0.776118,31.1062,0.868296,2.557305,27.3765,0.806607,2.679376,24.3757,0.674587,2.703996
879,0.004302,0.711607,31.1148,0.868409,2.558020,27.4006,0.807532,2.680227,24.3894,0.675364,2.705211
880,0.004284,0.731506,31.1602,0.869331,2.559068,27.4620,0.809154,2.681063,24.4287,0.676808,2.706755
881,0.004289,0.755133,31.1088,0.868053,2.558598,27.4236,0.807165,2.680399,24.4072,0.675359,2.706026
882,0.004286,0.698680,31.0738,0.866928,2.558707,27.4099,0.805837,2.680485,24.3923,0.673849,2.706044
883,0.004276,0.702575,31.0374,0.866366,2.557841,27.3407,0.803979,2.679664,24.3600,0.672522,2.704619
884,0.004286,0.717229,31.1288,0.868457,2.559073,27.4569,0.808028,2.680974,24.4271,0.676024,2.707018
885,0.004281,0.721591,31.1164,0.868235,2.558856,27.4248,0.806838,2.680545,24.4110,0.675429,2.706458
886,0.004293,0.752722,31.0836,0.867311,2.557646,27.3761,0.805889,2.679901,24.3691,0.673345,2.704294
887,0.004274,0.725327,31.1125,0.868283,2.558234,27.4039,0.807087,2.680061,24.3962,0.675188,2.705201
888,0.004280,0.736847,31.1334,0.868805,2.558773,27.4505,0.808315,2.680709,24.4254,0.676455,2.706588
889,0.004274,0.761186,31.0916,0.867445,2.558422,27.4063,0.806512,2.680459,24.3932,0.674080,2.705667
890,0.004275,0.709113,31.0640,0.866587,2.558351,27.3872,0.805341,2.680301,24.3817,0.673113,2.705520
891,0.004267,0.679320,31.1041,0.868213,2.558144,27.4183,0.807386,2.680239,24.3980,0.675410,2.705448
892,0.004290,0.698829,31.0901,0.867697,2.557790,27.3852,0.806226,2.679906,24.3780,0.674128,2.704537
893,0.004273,0.727710,31.0741,0.867533,2.557695,27.3650,0.805780,2.679768,24.3682,0.673905,2.704462
894,0.004279,0.705468,31.1144,0.868324,2.558230,27.4122,0.807176,2.680324,24.3999,0.675393,2.705470
895,0.004263,0.733794,31.0896,0.867628,2.557927,27.3945,0.806441,2.680046,24.3845,0.674528,2.704858
896,0.004263,0.747349,31.0638,0.866633,2.558345,27.3868,0.805036,2.680215,24.3917,0.673856,2.705787
897,0.004279,0.732773,31.0252,0.865791,2.557628,27.3553,0.803848,2.679772,24.3600,0.672154,2.704425
898,0.004255,0.708608,31.0529,0.866786,2.557503,27.3619,0.805252,2.679678,24.3636,0.673361,2.704173
899,0.004257,0.736933,31.0811,0.867566,2.557755,27.3637,0.805679,2.679730,24.3701,0.674032,2.704475
900,0.004251,0.731457,31.1249,0.868796,2.558253,27.4009,0.807309,2.680114,24.3931,0.675538,2.705249
901,0.004255,0.718756,31.0966,0.867916,2.558011,27.3983,0.806701,2.680112,24.3884,0.674789,2.705058
902,0.004260,0.707508,31.0160,0.865584,2.557284,27.3264,0.803463,2.679411,24.3399,0.671273,2.703595
903,0.004254,0.743533,31.1276,0.869016,2.557936,27.4091,0.807698,2.680018,24.3948,0.675735,2.704951
904,0.004242,0.701001,31.0539,0.866648,2.557961,27.3709,0.804879,2.679884,24.3755,0.673179,2.704981
905,0.004257,0.759556,31.0540,0.867180,2.556481,27.3222,0.804950,2.678873,24.3365,0.672743,2.702584
906,0.004233,0.724511,31.1477,0.869107,2.559003,27.4512,0.808487,2.680725,24.4281,0.676907,2.706746
907,0.004242,0.725880,31.1260,0.868904,2.557846,27.4066,0.807974,2.679912,24.3933,0.675842,2.704801
908,0.004240,0.770962,31.1080,0.868293,2.558180,27.4097,0.807311,2.680165,24.3926,0.675393,2.705350
909,0.004241,0.735283,31.1389,0.869253,2.558292,27.4266,0.808342,2.680320,24.4052,0.676542,2.705613
910,0.004231,0.692373,31.0524,0.866839,2.557215,27.3600,0.805679,2.679680,24.3514,0.672797,2.703628
911,0.004235,0.710724,31.0827,0.867586,2.557435,27.3735,0.806207,2.679682,24.3662,0.673947,2.704137
912,0.004228,0.718055,31.0926,0.867670,2.557956,27.3870,0.806329,2.679962,24.3808,0.674236,2.704801
913,0.004239,0.754705,31.0913,0.867897,2.557441,27.3690,0.806131,2.679495,24.3692,0.674170,2.704065
914,0.004230,0.714835,31.0931,0.867834,2.557969,27.3952,0.806509,2.680022,24.3851,0.674745,2.705014
915,0.004231,0.714361,31.0549,0.866820,2.557635,27.3578,0.805152,2.679829,24.3548,0.672831,2.704222
916,0.004229,0.767494,31.1291,0.869006,2.558348,27.4212,0.807962,2.680330,24.4026,0.676101,2.705663
917,0.004222,0.714174,31.0600,0.866804,2.557744,27.3706,0.805293,2.679863,24.3674,0.673267,2.704683
918,0.004214,0.705879,31.0588,0.866905,2.557452,27.3514,0.805095,2.679591,24.3578,0.673221,2.704243
919,0.004234,0.754571,31.1082,0.868390,2.557763,27.3934,0.806829,2.679844,24.3826,0.675100,2.704659
920,0.004231,0.750631,31.0772,0.867422,2.557857,27.3812,0.805869,2.679854,24.3796,0.674251,2.704877
921,0.004216,0.689502,31.0645,0.867169,2.557165,27.3531,0.805644,2.679447,24.3564,0.673329,2.703677
922,0.004219,0.738571,31.0462,0.866438,2.557712,27.3576,0.804861,2.679770,24.3615,0.673049,2.704588
923,0.004227,0.732528,31.1267,0.868656,2.558236,27.4105,0.807575,2.680240,24.3974,0.675806,2.705433
924,0.004218,0.743219,31.0344,0.866196,2.557220,27.3288,0.804133,2.679342,24.3418,0.671903,2.703534
925,0.004209,0.734350,31.1224,0.868724,2.558196,27.4208,0.807914,2.680308,24.3986,0.675793,2.705423
926,0.004217,0.723667,31.0634,0.867114,2.557534,27.3605,0.805652,2.679712,24.3600,0.673454,2.704224
927,0.004206,0.746914,31.1029,0.868189,2.558092,27.4075,0.807354,2.680149,24.3911,0.675279,2.705275
928,0.004203,0.732924,31.1200,0.868649,2.558192,27.4160,0.807923,2.680303,24.3949,0.675644,2.705320
929,0.004216,0.699109,31.0618,0.867002,2.557476,27.3560,0.805443,2.679624,24.3583,0.673197,2.704095
930,0.004221,0.750853,31.0525,0.866809,2.557533,27.3545,0.805023,2.679539,24.3604,0.673060,2.704205
931,0.004210,0.764960,31.1061,0.868234,2.558212,27.3959,0.806773,2.680160,24.3862,0.674997,2.705224
932,0.004215,0.754520,31.0846,0.867780,2.557557,27.3617,0.805864,2.679582,24.3647,0.673977,2.704232
933,0.004201,0.703353,31.0671,0.867133,2.557686,27.3603,0.805310,2.679732,24.3615,0.673294,2.704417
934,0.004208,0.745956,31.1032,0.868109,2.558317,27.4071,0.807029,2.680301,24.3915,0.674918,2.705466
935,0.004207,0.733493,31.0931,0.867775,2.558254,27.3951,0.806530,2.680164,24.3868,0.674573,2.705395
936,0.004213,0.755256,31.0683,0.867127,2.557706,27.3655,0.805471,2.679745,24.3652,0.673394,2.704441
937,0.004208,0.750947,31.0924,0.867832,2.557782,27.3871,0.806628,2.679957,24.3757,0.674295,2.704582
938,0.004208,0.742229,31.0860,0.867752,2.557665,27.3788,0.806471,2.679854,24.3709,0.674148,2.704420
939,0.004196,0.726516,31.0234,0.865921,2.557231,27.3314,0.803892,2.679406,24.3389,0.671590,2.703583
940,0.004203,0.744996,31.0888,0.867776,2.557670,27.3746,0.806307,2.679840,24.3692,0.674076,2.704347
941,0.004200,0.719387,31.0600,0.866752,2.557659,27.3613,0.805097,2.679760,24.3614,0.672856,2.704308
942,0.004203,0.758025,31.0804,0.867501,2.557641,27.3679,0.805852,2.679741,24.3653,0.673754,2.704282
943,0.004194,0.754305,31.1134,0.868487,2.557657,27.3899,0.807121,2.679758,24.3786,0.674999,2.704384
944,0.004195,0.711796,31.0783,0.867474,2.557720,27.3758,0.805876,2.679829,24.3703,0.673820,2.704510
945,0.004203,0.738557,31.1006,0.868209,2.557577,27.3844,0.806897,2.679813,24.3726,0.674606,2.704277
946,0.004198,0.739068,31.0775,0.867279,2.557862,27.3765,0.805824,2.679986,24.3711,0.673661,2.704692
947,0.004198,0.761080,31.0928,0.867790,2.558036,27.3888,0.806347,2.680017,24.3814,0.674360,2.705046
948,0.004197,0.762934,31.0890,0.867865,2.557616,27.3732,0.806310,2.679730,24.3685,0.674135,2.704242
949,0.004199,0.714579,31.0763,0.867368,2.557541,27.3638,0.805601,2.679678,24.3631,0.673447,2.704132
950,0.004201,0.761541,31.0544,0.866754,2.557542,27.3576,0.804906,2.679656,24.3621,0.673074,2.704254
951,0.004192,0.736383,31.0745,0.867358,2.557540,27.3624,0.805502,2.679702,24.3639,0.673617,2.704225
952,0.004200,0.767429,31.0713,0.867325,2.557664,27.3641,0.805500,2.679781,24.3653,0.673579,2.704351
953,0.004191,0.748399,31.0945,0.867902,2.558102,27.3918,0.806412,2.680148,24.3840,0.674589,2.705159
954,0.004194,0.763543,31.0719,0.867341,2.557456,27.3609,0.805523,2.679637,24.3626,0.673541,2.704056
955,0.004195,0.761768,31.0618,0.866934,2.557636,27.3592,0.804964,2.679660,24.3628,0.673190,2.704339
956,0.004199,0.774716,31.0782,0.867470,2.557677,27.3673,0.805677,2.679794,24.3665,0.673705,2.704365
957,0.004193,0.766582,31.0881,0.867871,2.557608,27.3733,0.806242,2.679758,24.3696,0.674126,2.704248
958,0.004198,0.789624,31.0816,0.867571,2.557671,27.3727,0.805871,2.679776,24.3696,0.673870,2.704387
959,0.004190,0.749486,31.1016,0.868162,2.557824,27.3865,0.806670,2.679930,24.3777,0.674604,2.704620
960,0.004187,0.735209,31.0761,0.867460,2.557496,27.3619,0.805691,2.679649,24.3621,0.673578,2.704100
961,0.004193,0.737180,31.0830,0.867581,2.557743,27.3739,0.805913,2.679840,24.3710,0.673874,2.704518
962,0.004191,0.771326,31.0662,0.867069,2.557627,27.3605,0.805225,2.679747,24.3623,0.673193,2.704343
963,0.004183,0.793742,31.0964,0.868024,2.557728,27.3794,0.806390,2.679833,24.3748,0.674398,2.704535
964,0.004188,0.764292,31.1052,0.868233,2.557903,27.3890,0.806726,2.679951,24.3824,0.674880,2.704857
965,0.004192,0.724537,31.0816,0.867519,2.557870,27.3771,0.805884,2.679938,24.3728,0.673883,2.704688
966,0.004190,0.776674,31.0791,0.867547,2.557598,27.3668,0.805827,2.679709,24.3662,0.673762,2.704263
967,0.004190,0.747419,31.0615,0.867031,2.557564,27.3577,0.805174,2.679658,24.3594,0.673097,2.704162
968,0.004189,0.744591,31.0612,0.867010,2.557521,27.3535,0.805095,2.679646,24.3573,0.672972,2.704080
969,0.004193,0.779605,31.0801,0.867546,2.557655,27.3676,0.805712,2.679745,24.3670,0.673757,2.704349
970,0.004193,0.768573,31.0837,0.867655,2.557662,27.3711,0.805883,2.679731,24.3691,0.673878,2.704387
